Survey ResponseID,Category,Period,Total_Spend
R_2P5PPfIQY9aoCMu,SHIRT,treatment,107.59
R_2P5PPfIQY9aoCMu,SHOES,baseline,117.93
R_2Pb6kMuBgOduMwf,FLAVORED_DRINK_CONCENTRATE,treatment,2.98
R_2PbSVE0LSsvWyXI,ELECTRONIC_CABLE,treatment,6.49
R_2PbSVE0LSsvWyXI,FRUIT,treatment,7.98
R_2PbSVE0LSsvWyXI,PROTECTIVE_GLOVE,baseline,10.24
R_2PbSVE0LSsvWyXI,SCREEN_PROTECTOR,baseline,7.99
R_2PbSVE0LSsvWyXI,SUGAR_CANDY,baseline,55.67999999999999
R_2PbSVE0LSsvWyXI,VITAMIN,treatment,39.99
R_2PcESd79zlVjd8V,PET_FOOD,baseline,54.19
R_2PcESd79zlVjd8V,PET_FOOD,treatment,37.76
R_2PcESd79zlVjd8V,SAUCE,treatment,37.55
R_2PcESd79zlVjd8V,SKIN_CLEANING_AGENT,baseline,8.33
R_2PcESd79zlVjd8V,TOILET_PAPER,baseline,7.47
R_2PczkBPRGmqC8Ru,FRUIT,baseline,4.98
R_2PczkBPRGmqC8Ru,SKIN_CLEANING_AGENT,treatment,9.98
R_2Pe4BqKB0X9aMTb,ADHESIVE_TAPES,treatment,26.66
R_2Pe4BqKB0X9aMTb,ELECTRONIC_CABLE,treatment,26.770000000000003
R_2Pe6tHUCkAWyCiD,SCREEN_PROTECTOR,treatment,7.99
R_2PiMka1SHyZrLEK,SHIRT,baseline,30.09
R_2PjmJHMFnJg4Jue,DISHWARE_PLATE,treatment,50.0
R_2Pnj0H5ydChbT9z,PET_FOOD,baseline,13.17
R_2PolzJvrZL29iF7,COFFEE,baseline,92.13
R_2PolzJvrZL29iF7,COFFEE,treatment,54.75
R_2PolzJvrZL29iF7,PET_FOOD,baseline,174.59
R_2PolzJvrZL29iF7,PET_FOOD,treatment,62.39
R_2PyR5zSbB74ltZ1,ADHESIVE_TAPES,baseline,5.87
R_2PyR5zSbB74ltZ1,CELLULAR_PHONE_CASE,baseline,8.98
R_2PyR5zSbB74ltZ1,COFFEE,treatment,17.99
R_2PyR5zSbB74ltZ1,PET_FOOD,baseline,18.36
R_2PyR5zSbB74ltZ1,PET_FOOD,treatment,14.48
R_2PyR5zSbB74ltZ1,SHOES,baseline,57.12
R_2QECV61zCoWvPwV,CELLULAR_PHONE_CASE,treatment,29.99
R_2QECV61zCoWvPwV,PET_FOOD,baseline,1.44
R_2QECV61zCoWvPwV,SHOES,baseline,81.98
R_2QEQOSl4i81CHb1,CELLULAR_PHONE_CASE,baseline,52.93
R_2QEQOSl4i81CHb1,PET_FOOD,treatment,49.98
R_2QEQOSl4i81CHb1,PROTECTIVE_GLOVE,baseline,13.93
R_2QEQOSl4i81CHb1,SHIRT,baseline,27.99
R_2QEeH4ETBBV2lPr,ELECTRONIC_CABLE,baseline,13.99
R_2QEeH4ETBBV2lPr,SKIN_CLEANING_AGENT,treatment,4.5
R_2QKhcChxM8s25SS,CELLULAR_PHONE_CASE,baseline,14.99
R_2QKhcChxM8s25SS,ELECTRONIC_CABLE,treatment,7.99
R_2QKhcChxM8s25SS,PET_FOOD,baseline,47.72
R_2QKhcChxM8s25SS,PET_FOOD,treatment,14.48
R_2QKhcChxM8s25SS,SCREEN_PROTECTOR,baseline,43.54
R_2QLigoO9nrSSnPT,SCREEN_PROTECTOR,baseline,7.85
R_2QM76i5yRebcpiD,CELLULAR_PHONE_CASE,treatment,14.99
R_2QM76i5yRebcpiD,VITAMIN,baseline,14.95
R_2QQl58nFfrZayxf,ELECTRONIC_CABLE,baseline,24.880000000000003
R_2QQl58nFfrZayxf,VITAMIN,baseline,19.96
R_2QRMdwLStyElYoU,CELLULAR_PHONE_CASE,treatment,10.99
R_2QRMdwLStyElYoU,FRUIT,treatment,16.66
R_2QRMdwLStyElYoU,HERB,treatment,3.96
R_2QRMdwLStyElYoU,SKIN_CLEANING_AGENT,baseline,16.99
R_2QRMdwLStyElYoU,SKIN_CLEANING_AGENT,treatment,36.46
R_2QRtVOQUzfFxAg0,TOILET_PAPER,baseline,8.67
R_2QXJIE0UXBTy8wd,FLAVORED_DRINK_CONCENTRATE,baseline,2.49
R_2QXJIE0UXBTy8wd,FRUIT,baseline,19.27
R_2QXJIE0UXBTy8wd,FRUIT,treatment,17.72
R_2QXJIE0UXBTy8wd,HERB,baseline,5.970000000000001
R_2QXJIE0UXBTy8wd,SAUCE,baseline,5.45
R_2QXq900Df6biUD7,ADHESIVE_TAPES,treatment,3.97
R_2QXq900Df6biUD7,SHIRT,baseline,19.98
R_2QXq900Df6biUD7,VITAMIN,treatment,6.97
R_2QYCIl75oJ8y4OX,COFFEE,treatment,20.98
R_2QYCIl75oJ8y4OX,ELECTRONIC_CABLE,baseline,8.99
R_2QYCIl75oJ8y4OX,SAUCE,treatment,24.71
R_2QYCIl75oJ8y4OX,SHIRT,baseline,23.46
R_2QYCIl75oJ8y4OX,SHIRT,treatment,21.95
R_2QYCIl75oJ8y4OX,SHOES,baseline,42.88
R_2QYCIl75oJ8y4OX,SUGAR_CANDY,baseline,6.98
R_2QfACJcif9NnW0C,SHIRT,baseline,7.98
R_2QfJrJ6NScKkMV6,ELECTRONIC_CABLE,baseline,17.98
R_2QfJrJ6NScKkMV6,SHOES,baseline,51.53
R_2Qfzb9ygW4pFpaQ,SHOES,baseline,19.99
R_2QgQk2MGsl392HX,PET_FOOD,baseline,5.86
R_2QgQk2MGsl392HX,SUGAR_CANDY,baseline,4.88
R_2Qh94pYDlaxRsdw,DISHWASHER_DETERGENT,treatment,23.98
R_2Qh94pYDlaxRsdw,SCREEN_PROTECTOR,treatment,9.97
R_2Qh94pYDlaxRsdw,SHIRT,baseline,56.19
R_2Qh94pYDlaxRsdw,SHIRT,treatment,15.0
R_2Qh94pYDlaxRsdw,SKIN_CLEANING_AGENT,baseline,9.98
R_2Qh94pYDlaxRsdw,VITAMIN,baseline,18.37
R_2Qh94pYDlaxRsdw,VITAMIN,treatment,22.67
R_2QhsbIvy6Z9M6s4,DISHWASHER_DETERGENT,treatment,8.48
R_2QhsbIvy6Z9M6s4,PET_FOOD,treatment,101.94
R_2QhsbIvy6Z9M6s4,TOILET_PAPER,treatment,26.43
R_2Qlbt5GuAhhMPAi,SHIRT,treatment,11.99
R_2QlfFCEdKYPO953,ELECTRONIC_CABLE,treatment,4.94
R_2QlfFCEdKYPO953,FRUIT,baseline,3.59
R_2QlfFCEdKYPO953,SCREEN_PROTECTOR,baseline,13.99
R_2QlfFCEdKYPO953,SKIN_CLEANING_AGENT,baseline,7.24
R_2QoKsJMXOFitzk6,HERB,treatment,7.99
R_2QoKsJMXOFitzk6,PET_FOOD,baseline,92.69
R_2QoKsJMXOFitzk6,PET_FOOD,treatment,159.97
R_2QoKsJMXOFitzk6,PLANTER,treatment,3.4
R_2QoKsJMXOFitzk6,SHOES,baseline,17.0
R_2QrIY4M7cndTBf7,FRUIT,baseline,10.98
R_2QrIY4M7cndTBf7,SAUCE,baseline,3.29
R_2QtjN5zKxD0QMhy,COFFEE,baseline,46.98
R_2Qu0fgUOnDpaKDH,CELLULAR_PHONE_CASE,baseline,26.84
R_2Qu0fgUOnDpaKDH,CELLULAR_PHONE_CASE,treatment,22.98
R_2Qu0fgUOnDpaKDH,ELECTRONIC_CABLE,baseline,15.57
R_2Qu0fgUOnDpaKDH,SCREEN_PROTECTOR,treatment,6.95
R_2Qu0fgUOnDpaKDH,SHIRT,baseline,20.47
R_2Qu0fgUOnDpaKDH,SUGAR_CANDY,treatment,10.78
R_2QxhYoQlRBK7D8d,ELECTRONIC_CABLE,treatment,9.99
R_2R20tGsAciB0E9U,PET_FOOD,baseline,77.28
R_2R20tGsAciB0E9U,PET_FOOD,treatment,67.63
R_2R20tGsAciB0E9U,SKIN_CLEANING_AGENT,treatment,9.99
R_2R3ayuIYVgX07CZ,PET_FOOD,baseline,74.02
R_2R3ayuIYVgX07CZ,PET_FOOD,treatment,19.5
R_2R3ayuIYVgX07CZ,PLANTER,baseline,14.99
R_2R3ayuIYVgX07CZ,SHIRT,baseline,13.99
R_2R3ayuIYVgX07CZ,SKIN_CLEANING_AGENT,baseline,19.54
R_2R3ayuIYVgX07CZ,TOILET_PAPER,baseline,55.98
R_2R3ayuIYVgX07CZ,VITAMIN,baseline,5.37
R_2R7E5Ezaz55PIIg,ELECTRONIC_CABLE,baseline,8.09
R_2R7E5Ezaz55PIIg,PET_FOOD,baseline,13.29
R_2R7XoHLye7zu5Lb,VITAMIN,treatment,19.95
R_2RP7nQbTOJwWJRC,SHIRT,baseline,23.18
R_2RP7nQbTOJwWJRC,SUGAR_CANDY,baseline,9.13
R_2RPrq50LY9ibnQU,CELLULAR_PHONE_CASE,baseline,7.56
R_2RPrq50LY9ibnQU,COFFEE,baseline,35.98
R_2RPrq50LY9ibnQU,SAUCE,baseline,8.48
R_2RUDh7piHU7frzt,PROTECTIVE_GLOVE,treatment,11.65
R_2RUDh7piHU7frzt,SHIRT,treatment,17.99
R_2RUGhslRGz8ESz1,ELECTRONIC_CABLE,treatment,19.99
R_2RUGhslRGz8ESz1,SCREEN_PROTECTOR,baseline,25.99
R_2RUJuDHC9no4oe2,HERB,baseline,4.3
R_2RUJuDHC9no4oe2,SAUCE,baseline,9.44
R_2RUJuDHC9no4oe2,SAUCE,treatment,7.1
R_2RUJuDHC9no4oe2,SHIRT,baseline,24.0
R_2RUJuDHC9no4oe2,SHIRT,treatment,24.0
R_2RVXjEovu4Y1yen,CELLULAR_PHONE_CASE,baseline,13.99
R_2RVXjEovu4Y1yen,ELECTRONIC_CABLE,baseline,39.9
R_2RVXjEovu4Y1yen,SCREEN_PROTECTOR,baseline,6.95
R_2RVr1VA8MPt5THg,CELLULAR_PHONE_CASE,treatment,37.9
R_2RaxX6jSq9lvO4q,ELECTRONIC_CABLE,baseline,83.94
R_2S0NrcvRufXExKs,ELECTRONIC_CABLE,baseline,29.93
R_2S0u8lcDVOW3xTU,COFFEE,baseline,36.09
R_2S0u8lcDVOW3xTU,COFFEE,treatment,24.46
R_2S0u8lcDVOW3xTU,ELECTRONIC_CABLE,baseline,27.47
R_2S0u8lcDVOW3xTU,PET_FOOD,baseline,93.12
R_2S0u8lcDVOW3xTU,PET_FOOD,treatment,46.56
R_2S0u8lcDVOW3xTU,SCREEN_PROTECTOR,treatment,13.98
R_2S0u8lcDVOW3xTU,SHIRT,baseline,55.42
R_2S0u8lcDVOW3xTU,SKIN_CLEANING_AGENT,treatment,21.41
R_2S0u8lcDVOW3xTU,TOILET_PAPER,baseline,44.5
R_2S31vSPrwOLWHLA,DISHWARE_PLATE,baseline,19.99
R_2S31vSPrwOLWHLA,SHIRT,baseline,11.5
R_2S31vSPrwOLWHLA,SKIN_CLEANING_AGENT,treatment,19.549999999999997
R_2S31vSPrwOLWHLA,TOILET_PAPER,treatment,27.99
R_2S33CMyMpIbJcBm,SHOES,baseline,57.58
R_2S7gh75tbvkUpDq,PET_FOOD,baseline,27.96
R_2S7gh75tbvkUpDq,PET_FOOD,treatment,23.43
R_2S942svAtx2khyI,PROTECTIVE_GLOVE,treatment,17.9
R_2SD0ezsMpLxCClb,CELLULAR_PHONE_CASE,baseline,11.99
R_2SIYchF5txvb4ur,SKIN_CLEANING_AGENT,baseline,5.0600000000000005
R_2SIYchF5txvb4ur,SUGAR_CANDY,baseline,1.75
R_2SdTIZ3yJDeoull,ELECTRONIC_CABLE,treatment,15.99
R_2Se2NF3W7re09yf,VITAMIN,baseline,27.560000000000002
R_2Ser7goSgo0gVBj,CELLULAR_PHONE_CASE,baseline,15.99
R_2Ser7goSgo0gVBj,CELLULAR_PHONE_CASE,treatment,10.2
R_2Ser7goSgo0gVBj,SCREEN_PROTECTOR,baseline,6.89
R_2SiVXI2QZ5GDasH,PET_FOOD,baseline,66.56
R_2SiVXI2QZ5GDasH,PET_FOOD,treatment,83.24
R_2SiVXI2QZ5GDasH,SKIN_CLEANING_AGENT,baseline,19.99
R_2SksQStmmNpRaiB,SHOES,treatment,88.0
R_2SksQStmmNpRaiB,SKIN_CLEANING_AGENT,treatment,13.91
R_2SlgQWzfKwbWUov,SCREEN_PROTECTOR,treatment,6.89
R_2SlgQWzfKwbWUov,SKIN_CLEANING_AGENT,treatment,4.89
R_2SlgQWzfKwbWUov,TOILET_PAPER,baseline,12.48
R_2SlgQWzfKwbWUov,VITAMIN,treatment,8.47
R_2SowakeS8ZQebAD,PET_FOOD,baseline,8.7
R_2SqWTZJSEFu0jiK,CELLULAR_PHONE_CASE,baseline,24.939999999999998
R_2SqWTZJSEFu0jiK,SHIRT,baseline,94.77
R_2SqWTZJSEFu0jiK,SKIN_CLEANING_AGENT,baseline,22.84
R_2TEGPne2Cu1LmmT,PROTECTIVE_GLOVE,treatment,14.99
R_2TI4euxLM9qQBOa,PLANTER,baseline,25.99
R_2TKKMv7TMpR8EHA,CELLULAR_PHONE_CASE,treatment,11.99
R_2TKKMv7TMpR8EHA,VITAMIN,baseline,9.74
R_2TL7w44l8M5vEok,CELLULAR_PHONE_CASE,baseline,17.560000000000002
R_2TL7w44l8M5vEok,SCREEN_PROTECTOR,baseline,8.99
R_2TLur93rwoQN4Th,SKIN_CLEANING_AGENT,baseline,12.88
R_2TMjqyOFnomTeK0,SAUCE,baseline,11.28
R_2TMjqyOFnomTeK0,SHIRT,baseline,22.49
R_2TMjqyOFnomTeK0,VITAMIN,baseline,20.49
R_2TXBHPMwNAwKR7Q,SKIN_CLEANING_AGENT,baseline,14.99
R_2TmKTVoITgoXQmz,CELLULAR_PHONE_CASE,baseline,13.99
R_2TnuiSdfJ77v7e9,PET_FOOD,baseline,22.23
R_2ToRb0eNQrFNM3u,COFFEE,treatment,22.9
R_2TsCKRGiAjwQl2h,CELLULAR_PHONE_CASE,baseline,46.980000000000004
R_2TsCKRGiAjwQl2h,PET_FOOD,baseline,11.97
R_2TsCKRGiAjwQl2h,PET_FOOD,treatment,11.97
R_2TsCKRGiAjwQl2h,PLANTER,treatment,32.6
R_2TsCKRGiAjwQl2h,SCREEN_PROTECTOR,baseline,4.89
R_2TsCKRGiAjwQl2h,SKIN_CLEANING_AGENT,treatment,18.87
R_2TsCKRGiAjwQl2h,TOILET_PAPER,treatment,9.98
R_2TsCKRGiAjwQl2h,VITAMIN,baseline,8.99
R_2TsCKRGiAjwQl2h,VITAMIN,treatment,5.49
R_2Tts5u5bLVSiIwt,COFFEE,baseline,48.25
R_2Tts5u5bLVSiIwt,COFFEE,treatment,46.9
R_2Tts5u5bLVSiIwt,SHOES,treatment,19.49
R_2Tts5u5bLVSiIwt,SUGAR_CANDY,baseline,33.989999999999995
R_2Tts5u5bLVSiIwt,SUGAR_CANDY,treatment,30.0
R_2U8TbRGvfB10UAt,CELLULAR_PHONE_CASE,baseline,18.99
R_2U9Jk9fsyaEVhgv,PROTECTIVE_GLOVE,treatment,10.72
R_2U9Jk9fsyaEVhgv,VITAMIN,baseline,27.98
R_2U9mEuhxpSv5aA7,PET_FOOD,baseline,14.530000000000001
R_2U9mEuhxpSv5aA7,SHIRT,baseline,15.98
R_2U9mEuhxpSv5aA7,VITAMIN,baseline,14.99
R_2UVqdxTYEyCf52R,ADHESIVE_TAPES,treatment,9.57
R_2UVqdxTYEyCf52R,COFFEE,treatment,19.17
R_2UVqdxTYEyCf52R,HERB,treatment,3.44
R_2UVqdxTYEyCf52R,PET_FOOD,treatment,31.64
R_2UVqdxTYEyCf52R,SHIRT,treatment,32.95
R_2Ua7ev5fWion36a,DISHWASHER_DETERGENT,baseline,17.65
R_2Ua7ev5fWion36a,FLAVORED_DRINK_CONCENTRATE,treatment,26.97
R_2Ua7ev5fWion36a,PROTECTIVE_GLOVE,treatment,10.48
R_2Ua7ev5fWion36a,VITAMIN,baseline,27.0
R_2UaV2vSZDxrE35n,ADHESIVE_TAPES,treatment,11.95
R_2UaV2vSZDxrE35n,DISHWASHER_DETERGENT,treatment,12.19
R_2UbJL30HRjK1sdD,CELLULAR_PHONE_CASE,baseline,11.99
R_2UbJL30HRjK1sdD,SCREEN_PROTECTOR,baseline,10.99
R_2UbJL30HRjK1sdD,SHOES,baseline,99.95
R_2UbUEmGy30TkE8M,SHIRT,baseline,14.92
R_2UbUEmGy30TkE8M,SKIN_CLEANING_AGENT,treatment,3.99
R_2UbUEmGy30TkE8M,SUGAR_CANDY,treatment,8.0
R_2Uc0eY0mHq5DQgt,PET_FOOD,baseline,12.99
R_2Uc0eY0mHq5DQgt,PET_FOOD,treatment,30.979999999999997
R_2Uc0eY0mHq5DQgt,PROTECTIVE_GLOVE,baseline,14.99
R_2Ucjp97InU6pI1m,CELLULAR_PHONE_CASE,baseline,11.96
R_2Ucjp97InU6pI1m,CELLULAR_PHONE_CASE,treatment,4.99
R_2Ucjp97InU6pI1m,SHOES,baseline,93.37
R_2Ucjp97InU6pI1m,SKIN_CLEANING_AGENT,treatment,12.49
R_2UfTIFhpicfXgPX,FRUIT,baseline,0.49
R_2UfTIFhpicfXgPX,SHOES,baseline,47.94
R_2UgruQ1jzpNXLQZ,FLAVORED_DRINK_CONCENTRATE,treatment,2.38
R_2V3AHWuz3pHaB7H,COFFEE,baseline,9.620000000000001
R_2V3AHWuz3pHaB7H,COFFEE,treatment,5.69
R_2V3AHWuz3pHaB7H,SAUCE,baseline,8.49
R_2V3AHWuz3pHaB7H,SCREEN_PROTECTOR,baseline,11.85
R_2V3AHWuz3pHaB7H,TOILET_PAPER,baseline,9.99
R_2V3AHWuz3pHaB7H,TOILET_PAPER,treatment,9.99
R_2V7HVsDu8mbPFDf,ADHESIVE_TAPES,baseline,28.99
R_2VC0DIxeSbfkTsv,HERB,baseline,14.5
R_2VC0DIxeSbfkTsv,PET_FOOD,baseline,31.93
R_2VC0DIxeSbfkTsv,SHIRT,baseline,26.82
R_2VCMiRJVXAvWTen,DISHWARE_PLATE,baseline,19.99
R_2VCMiRJVXAvWTen,SKIN_CLEANING_AGENT,baseline,5.94
R_2VIWjKayaOipDma,PET_FOOD,baseline,16.52
R_2VIWjKayaOipDma,PROTECTIVE_GLOVE,treatment,18.16
R_2VIWjKayaOipDma,SHIRT,baseline,32.99
R_2VIWjKayaOipDma,SHIRT,treatment,33.9
R_2VIWjKayaOipDma,SKIN_CLEANING_AGENT,baseline,8.73
R_2VIWjKayaOipDma,TOILET_PAPER,baseline,7.49
R_2VIWjKayaOipDma,VITAMIN,baseline,14.97
R_2VJ7KiUFzWY3H0p,SHOES,baseline,69.98
R_2VNKgvs9hlcy6RT,ELECTRONIC_CABLE,baseline,10.99
R_2VOnAk4olRc2qX8,SCREEN_PROTECTOR,treatment,8.99
R_2VPet6qQvuFwQAr,CELLULAR_PHONE_CASE,treatment,11.99
R_2VQ4fJhyE3krisI,ELECTRONIC_CABLE,treatment,5.25
R_2VaWg2jhtCG6zmh,SHOES,treatment,129.95
R_2Ve98NPCnS8wzMk,ADHESIVE_TAPES,baseline,15.12
R_2Ve98NPCnS8wzMk,SHOES,baseline,85.65
R_2Vjq0u3IGbVbOBl,PET_FOOD,baseline,19.94
R_2Vjq0u3IGbVbOBl,SUGAR_CANDY,baseline,11.99
R_2VkFzKtUReuEWm9,SUGAR_CANDY,baseline,25.58
R_2VpWRgz8AMA7t7T,ADHESIVE_TAPES,treatment,10.88
R_2VpWRgz8AMA7t7T,PET_FOOD,baseline,43.75
R_2VpWRgz8AMA7t7T,SCREEN_PROTECTOR,treatment,6.99
R_2VsCpLMEP8xSuge,ELECTRONIC_CABLE,baseline,10.89
R_2VsCpLMEP8xSuge,SCREEN_PROTECTOR,baseline,3.79
R_2VwjXhJ5OznStEi,DISHWASHER_DETERGENT,treatment,35.19
R_2VwjXhJ5OznStEi,ELECTRONIC_CABLE,treatment,20.99
R_2VwjXhJ5OznStEi,PROTECTIVE_GLOVE,treatment,15.55
R_2VxLpaBYauMk3iU,ELECTRONIC_CABLE,treatment,5.99
R_2Vxxas8YTz85ckg,COFFEE,treatment,7.1
R_2Vxxas8YTz85ckg,DISHWARE_PLATE,treatment,15.0
R_2VyUSFk11bbTVej,ELECTRONIC_CABLE,baseline,36.33
R_2WAagX64hf1kdMI,ADHESIVE_TAPES,baseline,11.59
R_2WAagX64hf1kdMI,ELECTRONIC_CABLE,baseline,44.87
R_2WAagX64hf1kdMI,ELECTRONIC_CABLE,treatment,19.99
R_2WAagX64hf1kdMI,FLAVORED_DRINK_CONCENTRATE,baseline,0.81
R_2WAagX64hf1kdMI,PET_FOOD,baseline,3.9
R_2WAagX64hf1kdMI,SHIRT,baseline,27.48
R_2WAagX64hf1kdMI,SKIN_CLEANING_AGENT,baseline,0.99
R_2WAagX64hf1kdMI,VITAMIN,baseline,9.99
R_2WG22kKQqVhH86R,ADHESIVE_TAPES,treatment,21.16
R_2WG22kKQqVhH86R,COFFEE,treatment,11.38
R_2WG22kKQqVhH86R,PET_FOOD,baseline,87.95000000000002
R_2WG22kKQqVhH86R,PET_FOOD,treatment,74.05000000000001
R_2WG22kKQqVhH86R,SCREEN_PROTECTOR,baseline,7.99
R_2WG22kKQqVhH86R,TOILET_PAPER,baseline,44.5
R_2WG22kKQqVhH86R,TOILET_PAPER,treatment,44.5
R_2WMQprO1e6US68f,ADHESIVE_TAPES,baseline,6.5
R_2WMQprO1e6US68f,ELECTRONIC_CABLE,baseline,21.99
R_2WMQprO1e6US68f,PET_FOOD,baseline,24.99
R_2WMQprO1e6US68f,PET_FOOD,treatment,24.99
R_2WMQprO1e6US68f,SCREEN_PROTECTOR,treatment,10.99
R_2WMQprO1e6US68f,SHOES,baseline,84.95
R_2WMQprO1e6US68f,VITAMIN,baseline,6.99
R_2WMt9IboH8O03gc,ELECTRONIC_CABLE,baseline,18.939999999999998
R_2WSDyKoVDJhO1Os,SHOES,treatment,28.42
R_2WVIxBGaj1uOr8S,PET_FOOD,baseline,162.56
R_2WVIxBGaj1uOr8S,PET_FOOD,treatment,84.86
R_2WVIxBGaj1uOr8S,SAUCE,treatment,5.51
R_2WVIxBGaj1uOr8S,SKIN_CLEANING_AGENT,treatment,17.38
R_2WVIxBGaj1uOr8S,SUGAR_CANDY,baseline,9.08
R_2WVIxBGaj1uOr8S,TOILET_PAPER,baseline,18.86
R_2WVIxBGaj1uOr8S,TOILET_PAPER,treatment,18.39
R_2WVIxBGaj1uOr8S,VITAMIN,baseline,19.37
R_2WVw3lmZv3Lkg8C,ELECTRONIC_CABLE,baseline,106.42
R_2WtXpsDK0Q6SGvv,CELLULAR_PHONE_CASE,baseline,7.98
R_2WuuY0g77i5Z7eq,CELLULAR_PHONE_CASE,baseline,20.98
R_2WuuY0g77i5Z7eq,ELECTRONIC_CABLE,treatment,10.99
R_2WuuY0g77i5Z7eq,SHIRT,baseline,12.47
R_2WwzM8WiFsk4o3g,ELECTRONIC_CABLE,baseline,12.99
R_2WwzM8WiFsk4o3g,HERB,baseline,5.79
R_2WwzM8WiFsk4o3g,HERB,treatment,6.29
R_2X6cD7g7IYVpJnS,VITAMIN,baseline,9.45
R_2XasM6V6LLwsutN,PET_FOOD,treatment,23.98
R_2XbKIBwSCWm3wDJ,COFFEE,baseline,51.98
R_2XbKIBwSCWm3wDJ,COFFEE,treatment,25.99
R_2XbKIBwSCWm3wDJ,SAUCE,baseline,11.28
R_2XdMB4tf1qMJDlU,FRUIT,baseline,5.300000000000001
R_2XdMB4tf1qMJDlU,PET_FOOD,baseline,336.84000000000003
R_2XdMB4tf1qMJDlU,PET_FOOD,treatment,119.91
R_2XdMB4tf1qMJDlU,TOILET_PAPER,baseline,31.49
R_2XgIs9q9SLkpzcz,FRUIT,baseline,3.96
R_2XgIs9q9SLkpzcz,FRUIT,treatment,3.26
R_2XgIs9q9SLkpzcz,PROTECTIVE_GLOVE,treatment,7.19
R_2XhQI2sjxP9OIhX,ADHESIVE_TAPES,treatment,16.99
R_2XhQI2sjxP9OIhX,ELECTRONIC_CABLE,baseline,12.99
R_2Xj7LtCe2Mt8jNi,PLANTER,treatment,6.74
R_2Xj7LtCe2Mt8jNi,SUGAR_CANDY,treatment,4.54
R_2Xn5A8skNbA3DXb,PET_FOOD,baseline,121.22999999999999
R_2Xn5A8skNbA3DXb,PET_FOOD,treatment,102.72999999999999
R_2Xn5A8skNbA3DXb,VITAMIN,treatment,8.22
R_2XnTa8UZ2c0QgRw,ADHESIVE_TAPES,baseline,7.99
R_2XnTa8UZ2c0QgRw,PET_FOOD,baseline,17.45
R_2XoI6KbLJRGFz5X,ADHESIVE_TAPES,baseline,9.99
R_2XoI6KbLJRGFz5X,PET_FOOD,baseline,215.75
R_2XoI6KbLJRGFz5X,PET_FOOD,treatment,115.0
R_2XoI6KbLJRGFz5X,SHIRT,baseline,63.589999999999996
R_2XoI6KbLJRGFz5X,SHOES,treatment,19.99
R_2XoI6KbLJRGFz5X,SUGAR_CANDY,baseline,25.98
R_2XoIMjsU1XI9unr,SHOES,treatment,49.98
R_2XpoQZjmJ9BOKQR,ELECTRONIC_CABLE,baseline,83.97
R_2XpoQZjmJ9BOKQR,ELECTRONIC_CABLE,treatment,19.94
R_2XpoQZjmJ9BOKQR,SAUCE,baseline,25.89
R_2XpoQZjmJ9BOKQR,SHOES,baseline,54.95
R_2XpoQZjmJ9BOKQR,SKIN_CLEANING_AGENT,baseline,14.93
R_2XpoQZjmJ9BOKQR,SUGAR_CANDY,treatment,9.99
R_2XpoQZjmJ9BOKQR,TOILET_PAPER,treatment,27.49
R_2Y52DxnkdAlaiq8,SCREEN_PROTECTOR,treatment,8.99
R_2Y9fPhqa2Xf2QdZ,SHIRT,baseline,92.73
R_2Y9fPhqa2Xf2QdZ,VITAMIN,treatment,43.53
R_2YFY1hXcHTcmRtH,SKIN_CLEANING_AGENT,baseline,6.94
R_2YJJio1KANIFFO2,SUGAR_CANDY,baseline,6.63
R_2YKPfnktaDrPIYT,ADHESIVE_TAPES,treatment,27.83
R_2YKPfnktaDrPIYT,VITAMIN,treatment,9.99
R_2YKwm75bMpyuLW9,ELECTRONIC_CABLE,baseline,13.280000000000001
R_2YKwm75bMpyuLW9,PET_FOOD,baseline,142.01
R_2YKwm75bMpyuLW9,PET_FOOD,treatment,72.55
R_2YKwm75bMpyuLW9,SHIRT,baseline,12.45
R_2YKwm75bMpyuLW9,SKIN_CLEANING_AGENT,baseline,26.54
R_2YLHuI0WiiWMbKI,PLANTER,treatment,58.53
R_2YR2Yn7wGzAeAj0,CELLULAR_PHONE_CASE,baseline,5.98
R_2YR2Yn7wGzAeAj0,DISHWASHER_DETERGENT,treatment,8.89
R_2YR2Yn7wGzAeAj0,ELECTRONIC_CABLE,treatment,28.979999999999997
R_2YR2Yn7wGzAeAj0,PET_FOOD,treatment,17.78
R_2YR2Yn7wGzAeAj0,SCREEN_PROTECTOR,baseline,7.99
R_2YR2Yn7wGzAeAj0,SKIN_CLEANING_AGENT,treatment,5.95
R_2YR2Yn7wGzAeAj0,TOILET_PAPER,treatment,53.98
R_2YRGyQvfHvDkV8z,CELLULAR_PHONE_CASE,baseline,6.99
R_2YRGyQvfHvDkV8z,ELECTRONIC_CABLE,treatment,5.99
R_2YRGyQvfHvDkV8z,SUGAR_CANDY,baseline,6.99
R_2YRiGsmsqxtUimr,CELLULAR_PHONE_CASE,treatment,15.99
R_2YRiGsmsqxtUimr,SCREEN_PROTECTOR,treatment,11.69
R_2YRiGsmsqxtUimr,SHIRT,baseline,21.99
R_2YV9FbQPr8SnA0P,SHIRT,baseline,51.51
R_2YVQQRVSdj7M8Va,CELLULAR_PHONE_CASE,baseline,11.99
R_2YVQQRVSdj7M8Va,SCREEN_PROTECTOR,baseline,6.89
R_2YVQQRVSdj7M8Va,SHOES,baseline,159.99
R_2YYB0ZXHHFsMn1o,PET_FOOD,baseline,18.11
