source,category_path,depth,unified_level_1,unified_level_2,unified_level_3,unified_level_4,unified_level_5
amazon,clothing shoe jewelry > sport specific clothing > gymnastics clothing,3,clothing,sport,,,
amazon,home kitchen > seasonal décor > nativity set figure > nativity figurine,4,home,kitchen,nativity,,
amazon,video game > legacy system > wii game console accessory > wii accessory > wii fitness accessory,5,toy | baby,system,wii,,
amazon,health household > sport nutrition product > sport nutrition hydration product,3,beauty,sport,,,
amazon,home kitchen > kitchen dining > cutlery knife accessory > knife block storage > knife case holder protector,5,home,kitchen,knife,block,
amazon,patio lawn garden > gardening lawn care > lawn garden watering equipment > automatic irrigation equipment > automatic irrigation controller,5,home,outdoor | gardening | equipment | supply | accessory,plant | hydroponics | planter | hand,automatic,
amazon,beauty personal care > hair care product > styling tool appliance > hair styling iron > hair curling wand,5,beauty,hair,styling,,
amazon,beauty personal care > makeup > eye makeup > mascara,4,beauty,makeup,,,
amazon,automotive > automotive replacement part > automotive replacement engine cooling climate control > automotive replacement heating equipment > automotive replacement heater core,5,part,automotive,replacement,heating,
amazon,tool home improvement > pump plumbing equipment > faucet part > faucet escutcheon,4,home,fixture,faucet,sink | escutcheon,
amazon,sport outdoors > outdoor recreation > cycling equipment > bmx equipment > bmx helmet,5,sporting,outdoor,equipment,,
amazon,book > comic graphic novel > graphic novel > contemporary woman graphic novel,4,book,child | young | fiction,graphic,novel,
amazon,home kitchen > bedding > mattress pad topper > mattress nonslip pad,4,home,storage | bedding,mattress,,
amazon,book > politics social science > social science > violence in society,4,book,politics,social,,
amazon,pet supply > dog supply > dog apparel accessory > dog hat,4,supply,dog,apparel,,
amazon,industrial scientific > fastener > threaded insert > externally threaded insert,4,industrial | office,fastener | tool,threaded,,
amazon,clothing shoe jewelry > girl fashion > girl clothing > girl clothing set > girl skirt set,5,clothing,girl,set,,
amazon,book > history > european history > great britain history,4,book,history,european,,
amazon,musical instrument > musical instrument accessory > drum percussion accessory,3,instrument | vinyl,accessory,drum,,
amazon,beauty personal care > foot hand nail care product > hand foot nail tool > foot pumice,4,beauty,nail,foot,,
amazon,industrial scientific > filtration > compressed air filtration > compressed air separator,4,industrial | office,filtration,compressed,,
amazon,musical instrument > musical instrument accessory > guitar bass accessory > acoustic classical guitar part > acoustic classical guitar neck,5,instrument | vinyl,accessory,guitar,,
amazon,industrial scientific > material handling product > material transport equipment > service cart,4,industrial | office,product | material,transport | wheel,,
amazon,book > self help > self help in new age religion,3,book,humor | reference,self,,
amazon,grocery gourmet food > snack food > chip crisp,3,food,snack,chip,,
amazon,grocery gourmet food > dairy cheese egg > egg egg substitute > egg white,4,food,cheese,egg,,
amazon,automotive > automotive replacement part > automotive replacement battery accessory > automotive replacement battery,4,part,automotive,replacement,,
amazon,tool home improvement > building supply > building material > staircase part > stair bracket,5,home,hardware,material,staircase,
amazon,industrial scientific > test measure inspect > substance analysis instrumentation > electrode,4,industrial | office,test,substance,,
amazon,book > craft hobby home > craft hobby > needlecraft textile craft > needlework,5,book,craft,hobby,,
amazon,automotive > automotive exterior accessory > towing product winch > towing hitch accessory > towing hitch rail kit,5,part,accessory,towing,,
amazon,automotive > heavy duty commercial vehicle equipment > heavy duty commercial vehicle part > heavy duty vehicle wiper system part > heavy duty vehicle wiper system motor,5,part,heavy,,,
amazon,book > travel > european travel guide > german travel guide > rhine travel guide,5,book,travel,guide,german,
amazon,book > computer technology > computer programming > microsoft programming > microsoft vba,5,book,computer,programming,,
amazon,industrial scientific > hydraulics pneumatics plumbing > tube pipe hose > industrial tubing,4,industrial | office,hydraulics,tube,,
amazon,toy game > art craft supply > kid sticker,3,toy | baby,supply,kid,,
amazon,grocery gourmet food > pantry staple > canned jarred packaged food > canned jarred fruit > canned jarred peach,5,food,pantry,canned,jarred,
amazon,pet supply > cat supply > cat feeding watering supply > cat bowl dish > raised cat bowl,5,supply,cat,feeding,,
amazon,sport outdoors > sport fitness > leisure sport game equipment > outdoor game activity > croquet set,5,sporting,sport,game,outdoor,
amazon,electronics > camera photo > camera photo accessory > camera camcorder battery charger,4,hardware | electronics,camera,photo,,
amazon,patio lawn garden > specialty store > custom store > patio garden brand > suncast,5,home,store,custom,,
amazon,art craft sewing > model hobby building,2,art,model,,,
amazon,tool home improvement > paint wall treatment supply > house paint roller,3,home,tool,paint,,
amazon,tool home improvement > electrical equipment > electrical tester > multi tester,4,home,tool,tester,,
amazon,clothing shoe jewelry > woman fashion > woman accessory > woman hat cap > woman cowboy hat,5,clothing,woman,accessory,,
amazon,tool home improvement > lighting ceiling fan > lighting accessory > lighting low voltage transformer,4,home,lighting,accessory,,
amazon,automotive > automotive replacement part > automotive replacement gasket > automotive replacement differential cover gasket,4,part,automotive,replacement,gasket,
amazon,cd vinyl > music style > classical > ballet dance > ecossaises,5,instrument | vinyl,music,,,
amazon,health household > home use medical supply equipment > mobility daily living aid > visual impairment aid > magnifier,5,beauty,equipment,aid,,
amazon,sport outdoors > sport fitness > swimming equipment > swimming aquatic glove,4,sporting,sport,swimming,,
amazon,tool home improvement > kitchen bath fixture > bathroom fixture > urinal urinal part,4,home,fixture,bathroom,urinal,
amazon,patio lawn garden > farming urban agriculture > agricultural structure hardware > agricultural fencing,4,home,outdoor | gardening | equipment | supply | accessory,livestock | agricultural,,
amazon,grocery gourmet food > dairy cheese egg > yogurt > kid baby yogurt,4,food,cheese,yogurt,,
amazon,automotive > automotive replacement part > automotive replacement brake system part > automotive replacement brake adjusting screw assembly,4,part,automotive,brake,replacement,
amazon,automotive > car care > automotive pest repellent > automotive pest repellent spray,4,part,care,automotive,,
amazon,automotive > automotive replacement part > automotive replacement windshield wiper washer > automotive replacement windshield wiper de icing strip,4,part,automotive,replacement,,
amazon,book > literature fiction > genre literature fiction > family life fiction,4,book,child | young | fiction,literature,family,
amazon,art craft sewing > painting drawing art supply > artist painting supply > artist paintbrush > one stroke art paintbrush,5,art,supply,artist,,
amazon,clothing shoe jewelry > girl fashion > girl clothing > girl dress,4,clothing,girl,dress,,
amazon,book > medical book > medicine > internal medicine > nephrology,5,book,medical,medicine,,
amazon,book > child book > child science nature book > child physic book,4,book,child | young | fiction,animal | reference | game | life | geography,physic,
amazon,sport outdoors > sport fitness > hunting fishing > archery equipment > archery bow sling,5,sporting,sport,hunting,,
amazon,book > child book > child reference nonfiction > child study aid book,4,book,child | young | fiction,animal | reference | game | life | geography,money | study | almanac,
amazon,automotive > automotive tire wheel > wheel tire accessory part > lug nut accessory,4,part,tire,accessory,,
amazon,book > literature fiction > american literature > native american literature,4,book,child | young | fiction,literature,native,
