unified_level_1,unified_level_2,unified_level_3,unified_level_4,unified_level_5
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,carrier,drink
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,carrier,flask
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,carrier,lunch
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,carrier,picnic
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,carrier,replacement
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,carrier,reusable
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,carrier,thermos
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,carrier,water
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,carrier,wine
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,cookware,casserole | set
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,cookware,crepe
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,cookware,double
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,cookware,dutch
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,cookware,fermentation
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,cookware,griddle
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,cookware,grill
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,cookware,handle
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,cookware,paella
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,cookware,saucepan
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,cookware,skillet
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,cookware,stock
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,cookware,tagines
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,cookware,
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,dinnerware,bowl
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,dinnerware,creamer
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,dinnerware,dish
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,dinnerware,pitcher
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,dinnerware,plate
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,dinnerware,platter
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,dinnerware,salt
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,dinnerware,serving
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,dinnerware,set
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,drinkware,coffee
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,drinkware,mug
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,drinkware,set | stemware
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,drinkware,tumbler
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,flatware,chopstick
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,flatware,fork
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,flatware,knife
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,flatware,scissors
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,flatware,set
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,flatware,spoon
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,jar | bag | wrap | paper | bread,beverage
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,jar | bag | wrap | paper | bread,box
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,jar | bag | wrap | paper | bread,candy
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,jar | bag | wrap | paper | bread,canister
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,jar | bag | wrap | paper | bread,container
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,jar | bag | wrap | paper | bread,cookie
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,jar | bag | wrap | paper | bread,dispenser
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,jar | bag | wrap | paper | bread,foil
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,jar | bag | wrap | paper | bread,honey
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,jar | bag | wrap | paper | bread,parchment
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,jar | bag | wrap | paper | bread,pastry
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,jar | bag | wrap | paper | bread,plastic
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,jar | bag | wrap | paper | bread,twist
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,jar | bag | wrap | paper | bread,vacuum
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,jar | bag | wrap | paper | bread,wax
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,linen,apron
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,linen,napkin
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,linen,oven
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,linen,placemats
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,linen,table
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,linen,tablecloth
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,linen,tea
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,linen,towel
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,linen,
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,organization,cabinet
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,organization,can
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,organization,counter
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,organization,drawer
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,organization,drinkware
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,organization,flatware
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,organization,holder
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,organization,paper
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,organization,pot
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,organization,sink
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,organization,spice
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,organization,sugar
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,prefabricated,
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,small,beverage
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,small,coffee
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,small,cooker
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,small,dehydrators
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,small,electric
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,small,fondue
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,small,fryer
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,small,griddle
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,small,grinder
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,small,hot
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,small,ice
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,small,juicer
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,small,maker
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,small,mixer
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,small,oven
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,small,portable
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,small,processor
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,small,scale | specialty
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,small,slicer
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,small,water
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,utensil,bag | chopper
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,utensil,baking
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,utensil,can
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,utensil,can | peeler | scraper
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,utensil,canning
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,utensil,colander | funnel
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,utensil,cooking
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,utensil,cutting | pizza
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,utensil,dish
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,utensil,mixed
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,utensil,mixing
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,utensil,mortar
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,utensil,nut | salad
home,good | kitchen | dining | supply,food | tool | appliance | barware | storage,utensil,oil
