source,category_path,depth,unified_level_1,unified_level_2,unified_level_3,unified_level_4,unified_level_5
facebook,clothing accessory > shoe footwear > woman shoe > fashion sneaker,4,,,,,
facebook,clothing accessory > shoe footwear > woman shoe > slipper,4,,,,,
facebook,clothing accessory > shoe footwear > woman shoe > sandal,4,,,,,
facebook,clothing accessory > shoe footwear > woman shoe > flat,4,,,,,
facebook,clothing accessory > shoe footwear > woman shoe > athletic shoe,4,,,,,
facebook,clothing accessory > shoe footwear > men shoe > sandal,4,,,,,
facebook,clothing accessory > shoe footwear > men shoe > casual dress shoe,4,,,,,
facebook,clothing accessory > shoe footwear > men shoe > boot,4,,,,,
facebook,clothing accessory > shoe footwear > men shoe > athletic shoe,4,,,,,
facebook,clothing accessory > shoe footwear > men shoe > slipper,4,,,,,
facebook,clothing accessory > shoe footwear > men shoe > fashion sneaker,4,,,,,
facebook,clothing accessory > shoe footwear > kid shoe > boy baby shoe,4,,,,,
facebook,clothing accessory > shoe footwear > baby shoe > boy baby shoe,4,,,,,
facebook,clothing accessory > shoe footwear > kid shoe > girl baby shoe,4,,,,,
facebook,clothing accessory > shoe footwear > baby shoe > girl baby shoe,4,,,,,
facebook,clothing accessory > clothing > woman clothing > top > top t shirt,5,,,,,
facebook,clothing accessory > clothing > woman clothing > tights sock hosiery > sock,5,,,,,
facebook,clothing accessory > clothing > woman clothing > tights sock hosiery > leg warmer,5,,,,,leg | stocking
facebook,clothing accessory > clothing > woman clothing > tights sock hosiery > pantyhose tights,5,,,,,pantyhose
facebook,clothing accessory > clothing > woman clothing > tights sock hosiery > stocking thigh high,5,,,,,leg | stocking
facebook,clothing accessory > clothing > woman clothing > top > sweatshirt hoodies,5,,,,,
facebook,clothing accessory > clothing > woman clothing > swimwear,4,,,,swimwear | skirt | dress | jean | jumpsuit,
facebook,clothing accessory > clothing > woman clothing > top > suit blazer,5,,,,,
facebook,clothing accessory > clothing > woman clothing > bottom > short,5,,,,,
facebook,clothing accessory > clothing > woman clothing > top > sweater,5,,,,,
facebook,clothing accessory > clothing > woman clothing > pant,4,,,,,
facebook,clothing accessory > clothing > woman clothing > skirt,4,,,,swimwear | skirt | dress | jean | jumpsuit,
facebook,clothing accessory > clothing > woman clothing > dress,4,,,,swimwear | skirt | dress | jean | jumpsuit,
facebook,clothing accessory > clothing > woman clothing > lingerie sleepwear > sleepwear,5,,,,,
facebook,clothing accessory > clothing > woman clothing > lingerie sleepwear > underwear,5,,,,,
facebook,clothing accessory > clothing > woman clothing > lingerie sleepwear > slip,5,,,,,slip
facebook,clothing accessory > clothing > woman clothing > lingerie sleepwear > bra,5,,,,,
facebook,clothing accessory > clothing > woman clothing > lingerie sleepwear > shapewear,5,,,,,shapewear
facebook,clothing accessory > clothing > woman clothing > jean,4,,,,swimwear | skirt | dress | jean | jumpsuit,
facebook,clothing accessory > clothing > woman clothing > jumpsuit romper,4,,,,swimwear | skirt | dress | jean | jumpsuit,
facebook,clothing accessory > clothing > woman clothing > bottom > legging,5,,,,,legging
facebook,clothing accessory > clothing > woman clothing > coat jacket,4,,,,swimwear | skirt | dress | jean | jumpsuit,
facebook,clothing accessory > clothing > men clothing > bottom > underwear,5,,,,,underwear
facebook,clothing accessory > clothing > men clothing > bottom > swimwear,5,,,,,swimwear
facebook,clothing accessory > clothing > men clothing > top > sweatshirt hoodies,5,,,,,sweatshirt
facebook,clothing accessory > clothing > men clothing > t shirt,4,,,,shirt | coat | sleepwear,
facebook,clothing accessory > clothing > men clothing > sleepwear,4,,,,shirt | coat | sleepwear,
facebook,clothing accessory > clothing > men clothing > suit,4,,,,shirt | coat | sleepwear,
facebook,clothing accessory > clothing > men clothing > dress shirt,4,,,,shirt | coat | sleepwear,
facebook,clothing accessory > clothing > men clothing > bottom > jean,5,,,,,
facebook,clothing accessory > clothing > men clothing > sock,4,,,,,
facebook,clothing accessory > clothing > men clothing > short,4,,,,,
facebook,clothing accessory > clothing > men clothing > top > sweater,5,,,,,sweater
facebook,clothing accessory > clothing > men clothing > bottom > pant,5,,,,,
facebook,clothing accessory > clothing > men clothing > blazer sport coat,4,,,,shirt | coat | sleepwear,
facebook,clothing accessory > clothing > men clothing > coat jacket,4,,,,shirt | coat | sleepwear,
facebook,clothing accessory > clothing > men clothing > top > casual shirt,5,,,,,casual
facebook,clothing accessory > clothing > kid clothing > girl clothing > swimwear,5,,,,,
facebook,clothing accessory > clothing > kid clothing > girl clothing > underwear,5,,,,,underwear | sweatshirt | skirt | sweater | legging
facebook,clothing accessory > clothing > kid clothing > girl clothing > top t shirt,5,,,,,
facebook,clothing accessory > clothing > kid clothing > girl clothing > sweatshirt hoodies,5,,,,,underwear | sweatshirt | skirt | sweater | legging
facebook,clothing accessory > clothing > kid clothing > girl clothing > skirt,5,,,,,underwear | sweatshirt | skirt | sweater | legging
facebook,clothing accessory > clothing > kid clothing > girl clothing > sock tights,5,,,,,
facebook,clothing accessory > clothing > kid clothing > girl clothing > short,5,,,,,
facebook,clothing accessory > clothing > kid clothing > girl clothing > sleepwear,5,,,,,
facebook,clothing accessory > clothing > kid clothing > girl clothing > pant,5,,,,,pant
facebook,clothing accessory > clothing > kid clothing > girl clothing > sweater,5,,,,,underwear | sweatshirt | skirt | sweater | legging
facebook,clothing accessory > clothing > kid clothing > girl clothing > outerwear,5,,,,,
facebook,clothing accessory > clothing > kid clothing > girl clothing > jean,5,,,,,jean
facebook,clothing accessory > clothing > kid clothing > girl clothing > jumpsuit romper,5,,,,,jumpsuit
facebook,clothing accessory > clothing > kid clothing > girl clothing > legging,5,,,,,underwear | sweatshirt | skirt | sweater | legging
facebook,clothing accessory > clothing > kid clothing > girl clothing > outfit set,5,,,,,underwear | sweatshirt | skirt | sweater | legging
facebook,clothing accessory > clothing > kid clothing > girl clothing > dress,5,,,,,underwear | sweatshirt | skirt | sweater | legging
facebook,clothing accessory > clothing > kid clothing > boy clothing > sock,5,,,,,sock | underwear
facebook,clothing accessory > clothing > kid clothing > boy clothing > suit,5,,,,,suit | vest
facebook,clothing accessory > clothing > kid clothing > boy clothing > underwear,5,,,,,sock | underwear
facebook,clothing accessory > clothing > kid clothing > boy clothing > sweatshirt hoodies,5,,,,,sweatshirt | sweater | outfit
facebook,clothing accessory > clothing > kid clothing > boy clothing > sweater,5,,,,,sweatshirt | sweater | outfit
facebook,clothing accessory > clothing > kid clothing > boy clothing > swimwear,5,,,,,
facebook,clothing accessory > clothing > kid clothing > boy clothing > top t shirt,5,,,,,
facebook,clothing accessory > clothing > kid clothing > boy clothing > sleepwear,5,,,,,
facebook,clothing accessory > clothing > kid clothing > boy clothing > outfit set,5,,,,,sweatshirt | sweater | outfit
facebook,clothing accessory > clothing > kid clothing > boy clothing > pant,5,,,,,
facebook,clothing accessory > clothing > kid clothing > boy clothing > short,5,,,,,
facebook,clothing accessory > clothing > kid clothing > boy clothing > jean,5,,,,,
facebook,clothing accessory > clothing > kid clothing > boy clothing > outerwear,5,,,,,
facebook,clothing accessory > clothing > baby clothing > girl baby clothing > top,5,,,,,top | bottom
facebook,clothing accessory > clothing > baby clothing > girl baby clothing > swimwear,5,,,,,swimwear | sleepwear | outerwear
facebook,clothing accessory > clothing > baby clothing > girl baby clothing > dress,5,,,,,dress | outfit | skirt
facebook,clothing accessory > clothing > baby clothing > girl baby clothing > sleepwear,5,,,,,swimwear | sleepwear | outerwear
facebook,clothing accessory > clothing > baby clothing > girl baby clothing > outerwear,5,,,,,swimwear | sleepwear | outerwear
facebook,clothing accessory > clothing > baby clothing > girl baby clothing > bottom,5,,,,,top | bottom
facebook,clothing accessory > clothing > baby clothing > girl baby clothing > sweater,5,,,,,sweater | sweatshirt | shirt
facebook,clothing accessory > clothing > baby clothing > girl baby clothing > outfit set,5,,,,,dress | outfit | skirt
facebook,clothing accessory > clothing > baby clothing > girl baby clothing > sock,5,,,,,
facebook,clothing accessory > clothing > baby clothing > girl baby clothing > bodysuits,5,,,,,swimwear | sleepwear | outerwear
facebook,clothing accessory > clothing > baby clothing > boy baby clothing > suit,5,,,,,suit | swimwear | bodysuits | outerwear
facebook,clothing accessory > clothing > baby clothing > boy baby clothing > swimwear,5,,,,,suit | swimwear | bodysuits | outerwear
facebook,clothing accessory > clothing > baby clothing > boy baby clothing > sweater,5,,,,,sweater | outfit | sweatshirt
facebook,clothing accessory > clothing > baby clothing > boy baby clothing > sock,5,,,,,
facebook,clothing accessory > clothing > baby clothing > boy baby clothing > top,5,,,,,
facebook,clothing accessory > clothing > baby clothing > boy baby clothing > bodysuits,5,,,,,suit | swimwear | bodysuits | outerwear
facebook,clothing accessory > clothing > baby clothing > boy baby clothing > sleepwear,5,,,,,sleepwear
facebook,clothing accessory > clothing > baby clothing > boy baby clothing > bottom,5,,,,,
facebook,clothing accessory > clothing > baby clothing > boy baby clothing > outerwear,5,,,,,suit | swimwear | bodysuits | outerwear
facebook,clothing accessory > clothing > baby clothing > boy baby clothing > outfit set,5,,,,,sweater | outfit | sweatshirt
facebook,other,1,,,,,
facebook,clothing accessory > clothing > men clothing > top > activewear top,5,,,,,activewear
facebook,clothing accessory > clothing > men clothing > top > sleepwear top,5,,,,,
facebook,clothing accessory > clothing > men clothing > bottom > activewear bottom,5,,,,,
facebook,clothing accessory > clothing > men clothing > bottom > sleepwear bottom,5,,,,,
facebook,clothing accessory > clothing > woman clothing > top > activewear top,5,,,,,
facebook,clothing accessory > clothing > woman clothing > top > swimwear top,5,,,,,
facebook,clothing accessory > clothing > woman clothing > bottom > swimwear bottom,5,,,,,
facebook,clothing accessory > clothing > men clothing > swimwear,4,,,,shirt | coat | sleepwear,
facebook,baby product > baby bathing > baby scale,3,toy | baby,feeding | safety | health | transport | accessory,bath | scale | shampoo,,
